Trafikkregistreringspunkt;Navn;Vegreferanse;Fra;Til;Dato;Fra tidspunkt;Til tidspunkt;Felt;Trafikkmengde;Dekningsgrad (%);Antall timer total;Antall timer inkludert;Antall timer ugyldig;Ikke gyldig lengde;Lengdekvalitetsgrad (%);< 5,6m;>= 5,6m;5,6m - 7,6m;7,6m - 12,5m;12,5m - 16,0m;>= 16,0m;16,0m - 24,0m;>= 24,0m
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-17T05:00+02:00;2026-08-17T06:00+02:00;2026-08-17;05:00;06:00;Totalt i retning Sandnes;7;100,0;1;1;0;7;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-17T05:00+02:00;2026-08-17T06:00+02:00;2026-08-17;05:00;06:00;Totalt i retning Stavanger;15;100,0;1;1;0;15;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-17T05:00+02:00;2026-08-17T06:00+02:00;2026-08-17;05:00;06:00;Totalt;22;100,0;1;1;0;22;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-17T06:00+02:00;2026-08-17T07:00+02:00;2026-08-17;06:00;07:00;1;32;100,0;1;1;0;32;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-17T06:00+02:00;2026-08-17T07:00+02:00;2026-08-17;06:00;07:00;2;86;100,0;1;1;0;86;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-17T06:00+02:00;2026-08-17T07:00+02:00;2026-08-17;06:00;07:00;Totalt i retning Sandnes;32;100,0;1;1;0;32;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-17T06:00+02:00;2026-08-17T07:00+02:00;2026-08-17;06:00;07:00;Totalt i retning Stavanger;86;100,0;1;1;0;86;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-17T06:00+02:00;2026-08-17T07:00+02:00;2026-08-17;06:00;07:00;Totalt;118;100,0;1;1;0;118;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-17T07:00+02:00;2026-08-17T08:00+02:00;2026-08-17;07:00;08:00;1;69;100,0;1;1;0;69;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-17T07:00+02:00;2026-08-17T08:00+02:00;2026-08-17;07:00;08:00;2;120;100,0;1;1;0;120;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-17T07:00+02:00;2026-08-17T08:00+02:00;2026-08-17;07:00;08:00;Totalt i retning Sandnes;67;100,0;1;1;0;67;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-17T07:00+02:00;2026-08-17T08:00+02:00;2026-08-17;07:00;08:00;Totalt i retning Stavanger;122;100,0;1;1;0;122;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-17T07:00+02:00;2026-08-17T08:00+02:00;2026-08-17;07:00;08:00;Totalt;189;100,0;1;1;0;189;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-17T08:00+02:00;2026-08-17T09:00+02:00;2026-08-17;08:00;09:00;1;30;100,0;1;1;0;30;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-17T08:00+02:00;2026-08-17T09:00+02:00;2026-08-17;08:00;09:00;2;56;100,0;1;1;0;56;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-17T08:00+02:00;2026-08-17T09:00+02:00;2026-08-17;08:00;09:00;Totalt i retning Sandnes;29;100,0;1;1;0;29;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-17T08:00+02:00;2026-08-17T09:00+02:00;2026-08-17;08:00;09:00;Totalt i retning Stavanger;57;100,0;1;1;0;57;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-17T08:00+02:00;2026-08-17T09:00+02:00;2026-08-17;08:00;09:00;Totalt;86;100,0;1;1;0;86;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-17T09:00+02:00;2026-08-17T10:00+02:00;2026-08-17;09:00;10:00;1;15;100,0;1;1;0;15;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-17T09:00+02:00;2026-08-17T10:00+02:00;2026-08-17;09:00;10:00;2;13;100,0;1;1;0;13;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-17T09:00+02:00;2026-08-17T10:00+02:00;2026-08-17;09:00;10:00;Totalt i retning Sandnes;15;100,0;1;1;0;15;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-17T09:00+02:00;2026-08-17T10:00+02:00;2026-08-17;09:00;10:00;Totalt i retning Stavanger;13;100,0;1;1;0;13;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-17T09:00+02:00;2026-08-17T10:00+02:00;2026-08-17;09:00;10:00;Totalt;28;100,0;1;1;0;28;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-17T10:00+02:00;2026-08-17T11:00+02:00;2026-08-17;10:00;11:00;1;14;100,0;1;1;0;14;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-17T10:00+02:00;2026-08-17T11:00+02:00;2026-08-17;10:00;11:00;2;15;100,0;1;1;0;15;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-17T10:00+02:00;2026-08-17T11:00+02:00;2026-08-17;10:00;11:00;Totalt i retning Sandnes;14;100,0;1;1;0;14;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-17T10:00+02:00;2026-08-17T11:00+02:00;2026-08-17;10:00;11:00;Totalt i retning Stavanger;15;100,0;1;1;0;15;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-17T10:00+02:00;2026-08-17T11:00+02:00;2026-08-17;10:00;11:00;Totalt;29;100,0;1;1;0;29;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-17T11:00+02:00;2026-08-17T12:00+02:00;2026-08-17;11:00;12:00;1;17;100,0;1;1;0;17;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-17T11:00+02:00;2026-08-17T12:00+02:00;2026-08-17;11:00;12:00;2;20;100,0;1;1;0;20;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-17T11:00+02:00;2026-08-17T12:00+02:00;2026-08-17;11:00;12:00;Totalt i retning Sandnes;16;100,0;1;1;0;16;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-17T11:00+02:00;2026-08-17T12:00+02:00;2026-08-17;11:00;12:00;Totalt i retning Stavanger;21;100,0;1;1;0;21;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-17T11:00+02:00;2026-08-17T12:00+02:00;2026-08-17;11:00;12:00;Totalt;37;100,0;1;1;0;37;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-17T12:00+02:00;2026-08-17T13:00+02:00;2026-08-17;12:00;13:00;1;18;100,0;1;1;0;18;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-17T12:00+02:00;2026-08-17T13:00+02:00;2026-08-17;12:00;13:00;2;20;100,0;1;1;0;20;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-17T12:00+02:00;2026-08-17T13:00+02:00;2026-08-17;12:00;13:00;Totalt i retning Sandnes;16;100,0;1;1;0;16;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-17T12:00+02:00;2026-08-17T13:00+02:00;2026-08-17;12:00;13:00;Totalt i retning Stavanger;22;100,0;1;1;0;22;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-17T12:00+02:00;2026-08-17T13:00+02:00;2026-08-17;12:00;13:00;Totalt;38;100,0;1;1;0;38;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-17T13:00+02:00;2026-08-17T14:00+02:00;2026-08-17;13:00;14:00;1;18;100,0;1;1;0;18;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-17T13:00+02:00;2026-08-17T14:00+02:00;2026-08-17;13:00;14:00;2;15;100,0;1;1;0;15;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-17T13:00+02:00;2026-08-17T14:00+02:00;2026-08-17;13:00;14:00;Totalt i retning Sandnes;19;100,0;1;1;0;19;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-17T13:00+02:00;2026-08-17T14:00+02:00;2026-08-17;13:00;14:00;Totalt i retning Stavanger;14;100,0;1;1;0;14;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-17T13:00+02:00;2026-08-17T14:00+02:00;2026-08-17;13:00;14:00;Totalt;33;100,0;1;1;0;33;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-17T14:00+02:00;2026-08-17T15:00+02:00;2026-08-17;14:00;15:00;1;46;100,0;1;1;0;46;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-17T14:00+02:00;2026-08-17T15:00+02:00;2026-08-17;14:00;15:00;2;23;100,0;1;1;0;23;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-17T14:00+02:00;2026-08-17T15:00+02:00;2026-08-17;14:00;15:00;Totalt i retning Sandnes;46;100,0;1;1;0;46;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-17T14:00+02:00;2026-08-17T15:00+02:00;2026-08-17;14:00;15:00;Totalt i retning Stavanger;23;100,0;1;1;0;23;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-17T14:00+02:00;2026-08-17T15:00+02:00;2026-08-17;14:00;15:00;Totalt;69;100,0;1;1;0;69;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-17T15:00+02:00;2026-08-17T16:00+02:00;2026-08-17;15:00;16:00;1;139;100,0;1;1;0;139;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-17T15:00+02:00;2026-08-17T16:00+02:00;2026-08-17;15:00;16:00;2;64;100,0;1;1;0;64;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-17T15:00+02:00;2026-08-17T16:00+02:00;2026-08-17;15:00;16:00;Totalt i retning Sandnes;139;100,0;1;1;0;139;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-17T15:00+02:00;2026-08-17T16:00+02:00;2026-08-17;15:00;16:00;Totalt i retning Stavanger;64;100,0;1;1;0;64;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-17T15:00+02:00;2026-08-17T16:00+02:00;2026-08-17;15:00;16:00;Totalt;203;100,0;1;1;0;203;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-17T16:00+02:00;2026-08-17T17:00+02:00;2026-08-17;16:00;17:00;1;113;100,0;1;1;0;113;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-17T16:00+02:00;2026-08-17T17:00+02:00;2026-08-17;16:00;17:00;2;59;100,0;1;1;0;59;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-17T16:00+02:00;2026-08-17T17:00+02:00;2026-08-17;16:00;17:00;Totalt i retning Sandnes;114;100,0;1;1;0;114;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-17T16:00+02:00;2026-08-17T17:00+02:00;2026-08-17;16:00;17:00;Totalt i retning Stavanger;58;100,0;1;1;0;58;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-17T16:00+02:00;2026-08-17T17:00+02:00;2026-08-17;16:00;17:00;Totalt;172;100,0;1;1;0;172;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-17T17:00+02:00;2026-08-17T18:00+02:00;2026-08-17;17:00;18:00;1;45;100,0;1;1;0;45;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-17T17:00+02:00;2026-08-17T18:00+02:00;2026-08-17;17:00;18:00;2;35;100,0;1;1;0;35;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-17T17:00+02:00;2026-08-17T18:00+02:00;2026-08-17;17:00;18:00;Totalt i retning Sandnes;45;100,0;1;1;0;45;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-17T17:00+02:00;2026-08-17T18:00+02:00;2026-08-17;17:00;18:00;Totalt i retning Stavanger;35;100,0;1;1;0;35;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-17T17:00+02:00;2026-08-17T18:00+02:00;2026-08-17;17:00;18:00;Totalt;80;100,0;1;1;0;80;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-17T18:00+02:00;2026-08-17T19:00+02:00;2026-08-17;18:00;19:00;1;36;100,0;1;1;0;36;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-17T18:00+02:00;2026-08-17T19:00+02:00;2026-08-17;18:00;19:00;2;17;100,0;1;1;0;17;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-17T18:00+02:00;2026-08-17T19:00+02:00;2026-08-17;18:00;19:00;Totalt i retning Sandnes;36;100,0;1;1;0;36;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-17T18:00+02:00;2026-08-17T19:00+02:00;2026-08-17;18:00;19:00;Totalt i retning Stavanger;17;100,0;1;1;0;17;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-17T18:00+02:00;2026-08-17T19:00+02:00;2026-08-17;18:00;19:00;Totalt;53;100,0;1;1;0;53;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-17T19:00+02:00;2026-08-17T20:00+02:00;2026-08-17;19:00;20:00;1;29;100,0;1;1;0;29;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-17T19:00+02:00;2026-08-17T20:00+02:00;2026-08-17;19:00;20:00;2;31;100,0;1;1;0;31;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-17T19:00+02:00;2026-08-17T20:00+02:00;2026-08-17;19:00;20:00;Totalt i retning Sandnes;25;100,0;1;1;0;25;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-17T19:00+02:00;2026-08-17T20:00+02:00;2026-08-17;19:00;20:00;Totalt i retning Stavanger;35;100,0;1;1;0;35;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-17T19:00+02:00;2026-08-17T20:00+02:00;2026-08-17;19:00;20:00;Totalt;60;100,0;1;1;0;60;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-17T20:00+02:00;2026-08-17T21:00+02:00;2026-08-17;20:00;21:00;1;17;100,0;1;1;0;17;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-17T20:00+02:00;2026-08-17T21:00+02:00;2026-08-17;20:00;21:00;2;13;100,0;1;1;0;13;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-17T20:00+02:00;2026-08-17T21:00+02:00;2026-08-17;20:00;21:00;Totalt i retning Sandnes;17;100,0;1;1;0;17;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-17T20:00+02:00;2026-08-17T21:00+02:00;2026-08-17;20:00;21:00;Totalt i retning Stavanger;13;100,0;1;1;0;13;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-17T20:00+02:00;2026-08-17T21:00+02:00;2026-08-17;20:00;21:00;Totalt;30;100,0;1;1;0;30;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-17T21:00+02:00;2026-08-17T22:00+02:00;2026-08-17;21:00;22:00;1;7;100,0;1;1;0;7;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-17T21:00+02:00;2026-08-17T22:00+02:00;2026-08-17;21:00;22:00;2;10;100,0;1;1;0;10;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-17T21:00+02:00;2026-08-17T22:00+02:00;2026-08-17;21:00;22:00;Totalt i retning Sandnes;7;100,0;1;1;0;7;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-17T21:00+02:00;2026-08-17T22:00+02:00;2026-08-17;21:00;22:00;Totalt i retning Stavanger;10;100,0;1;1;0;10;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-17T21:00+02:00;2026-08-17T22:00+02:00;2026-08-17;21:00;22:00;Totalt;17;100,0;1;1;0;17;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-17T22:00+02:00;2026-08-17T23:00+02:00;2026-08-17;22:00;23:00;1;3;100,0;1;1;0;3;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-17T22:00+02:00;2026-08-17T23:00+02:00;2026-08-17;22:00;23:00;2;0;100,0;1;1;0;0;100,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-17T22:00+02:00;2026-08-17T23:00+02:00;2026-08-17;22:00;23:00;Totalt i retning Sandnes;3;100,0;1;1;0;3;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-17T22:00+02:00;2026-08-17T23:00+02:00;2026-08-17;22:00;23:00;Totalt i retning Stavanger;0;100,0;1;1;0;0;100,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-17T22:00+02:00;2026-08-17T23:00+02:00;2026-08-17;22:00;23:00;Totalt;3;100,0;1;1;0;3;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-17T23:00+02:00;2026-08-18T00:00+02:00;2026-08-17;23:00;00:00;1;2;100,0;1;1;0;2;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-17T23:00+02:00;2026-08-18T00:00+02:00;2026-08-17;23:00;00:00;2;0;100,0;1;1;0;0;100,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-17T23:00+02:00;2026-08-18T00:00+02:00;2026-08-17;23:00;00:00;Totalt i retning Sandnes;2;100,0;1;1;0;2;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-17T23:00+02:00;2026-08-18T00:00+02:00;2026-08-17;23:00;00:00;Totalt i retning Stavanger;0;100,0;1;1;0;0;100,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-17T23:00+02:00;2026-08-18T00:00+02:00;2026-08-17;23:00;00:00;Totalt;2;100,0;1;1;0;2;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-18T00:00+02:00;2026-08-18T01:00+02:00;2026-08-18;00:00;01:00;1;0;100,0;1;1;0;0;100,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-18T00:00+02:00;2026-08-18T01:00+02:00;2026-08-18;00:00;01:00;2;0;100,0;1;1;0;0;100,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-18T00:00+02:00;2026-08-18T01:00+02:00;2026-08-18;00:00;01:00;Totalt i retning Sandnes;0;100,0;1;1;0;0;100,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-18T00:00+02:00;2026-08-18T01:00+02:00;2026-08-18;00:00;01:00;Totalt i retning Stavanger;0;100,0;1;1;0;0;100,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-18T00:00+02:00;2026-08-18T01:00+02:00;2026-08-18;00:00;01:00;Totalt;0;100,0;1;1;0;0;100,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-18T01:00+02:00;2026-08-18T02:00+02:00;2026-08-18;01:00;02:00;1;3;100,0;1;1;0;3;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-18T01:00+02:00;2026-08-18T02:00+02:00;2026-08-18;01:00;02:00;2;0;100,0;1;1;0;0;100,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-18T01:00+02:00;2026-08-18T02:00+02:00;2026-08-18;01:00;02:00;Totalt i retning Sandnes;3;100,0;1;1;0;3;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-18T01:00+02:00;2026-08-18T02:00+02:00;2026-08-18;01:00;02:00;Totalt i retning Stavanger;0;100,0;1;1;0;0;100,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-18T01:00+02:00;2026-08-18T02:00+02:00;2026-08-18;01:00;02:00;Totalt;3;100,0;1;1;0;3;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-18T02:00+02:00;2026-08-18T03:00+02:00;2026-08-18;02:00;03:00;1;1;100,0;1;1;0;1;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-18T02:00+02:00;2026-08-18T03:00+02:00;2026-08-18;02:00;03:00;2;0;100,0;1;1;0;0;100,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-18T02:00+02:00;2026-08-18T03:00+02:00;2026-08-18;02:00;03:00;Totalt i retning Sandnes;1;100,0;1;1;0;1;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-18T02:00+02:00;2026-08-18T03:00+02:00;2026-08-18;02:00;03:00;Totalt i retning Stavanger;0;100,0;1;1;0;0;100,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-18T02:00+02:00;2026-08-18T03:00+02:00;2026-08-18;02:00;03:00;Totalt;1;100,0;1;1;0;1;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-18T03:00+02:00;2026-08-18T04:00+02:00;2026-08-18;03:00;04:00;1;0;100,0;1;1;0;0;100,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-18T03:00+02:00;2026-08-18T04:00+02:00;2026-08-18;03:00;04:00;2;0;100,0;1;1;0;0;100,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-18T03:00+02:00;2026-08-18T04:00+02:00;2026-08-18;03:00;04:00;Totalt i retning Sandnes;0;100,0;1;1;0;0;100,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2026-08-18T03:00+02:00;2026-08-18T04:00+02:00;2026-08-18;03:00;04:00;Totalt i retning Stavanger;0;100,0;1;1;0;0;100,00;-;-;-;-;-;-;-;-
